code_module,code_presentation,id_student,final_result,total_clicks,active_days,unique_resources,num_forum,num_quiz,avg_score,num_assess_attempted,total_weight,module_presentation_length,num_of_prev_attempts,studied_credits,highest_education,age_band,imd_band,disability,gender,region
GGG,2014B,601064,Pass,563.0,48.0,45.0,0.0,48.0,91.88888888888889,9.0,0.0,241,1,60,A Level or Equivalent,0-35,90-100%,N,M,East Anglian Region
GGG,2014B,602045,Distinction,489.0,24.0,48.0,0.0,44.0,86.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
GGG,2014B,602061,Fail,354.0,32.0,29.0,0.0,26.0,68.57142857142857,7.0,0.0,241,1,60,Lower Than A Level,0-35,30-40%,N,F,East Anglian Region
GGG,2014B,602616,Withdrawn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,0,150,Lower Than A Level,0-35,10-20,N,M,North Region
GGG,2014B,602655,Distinction,597.0,42.0,31.0,0.0,36.0,90.125,8.0,0.0,241,1,60,A Level or Equivalent,35-55,50-60%,N,F,North Western Region
GGG,2014B,602858,Fail,38.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,M,North Western Region
GGG,2014B,602997,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,60,No Formal quals,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,603064,Fail,1595.0,96.0,72.0,0.0,82.0,83.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,Y,F,East Midlands Region
GGG,2014B,603124,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,60-70%,N,F,South East Region
GGG,2014B,603612,Fail,651.0,52.0,46.0,0.0,43.0,71.0,9.0,0.0,241,1,60,A Level or Equivalent,35-55,10-20,N,F,North Western Region
GGG,2014B,603921,Pass,366.0,21.0,38.0,0.0,43.0,89.875,8.0,0.0,241,0,90,Lower Than A Level,0-35,60-70%,N,F,East Midlands Region
GGG,2014B,604482,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,60,Lower Than A Level,35-55,10-20,N,M,North Region
GGG,2014B,604504,Distinction,570.0,52.0,35.0,0.0,44.0,86.66666666666667,9.0,0.0,241,0,30,No Formal quals,0-35,0-10%,N,M,West Midlands Region
GGG,2014B,604901,Pass,586.0,32.0,40.0,0.0,50.0,83.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,Y,F,East Anglian Region
GGG,2014B,605176,Fail,6.0,3.0,3.0,0.0,0.0,45.0,1.0,0.0,241,0,90,A Level or Equivalent,0-35,70-80%,N,F,South East Region
GGG,2014B,605375,Pass,594.0,24.0,33.0,0.0,45.0,55.0,9.0,0.0,241,1,60,A Level or Equivalent,35-55,10-20,Y,F,London Region
GGG,2014B,605445,Pass,613.0,37.0,46.0,0.0,54.0,76.44444444444444,9.0,0.0,241,1,60,Lower Than A Level,0-35,40-50%,N,F,London Region
GGG,2014B,605556,Pass,270.0,16.0,23.0,0.0,36.0,71.88888888888889,9.0,0.0,241,1,60,A Level or Equivalent,0-35,30-40%,N,F,West Midlands Region
GGG,2014B,605702,Fail,261.0,16.0,25.0,0.0,38.0,77.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,0-35,70-80%,N,F,Yorkshire Region
GGG,2014B,605828,Pass,396.0,26.0,30.0,0.0,37.0,78.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,60-70%,Y,F,South East Region
GGG,2014B,606101,Pass,617.0,34.0,40.0,0.0,36.0,91.0,8.0,0.0,241,0,60,Lower Than A Level,35-55,10-20,N,F,East Midlands Region
GGG,2014B,606175,Pass,248.0,13.0,25.0,0.0,42.0,82.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,South East Region
GGG,2014B,606274,Fail,30.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,241,1,60,A Level or Equivalent,0-35,30-40%,N,M,East Midlands Region
GGG,2014B,606296,Pass,658.0,19.0,41.0,0.0,49.0,89.77777777777777,9.0,0.0,241,1,60,Lower Than A Level,35-55,50-60%,N,F,East Midlands Region
GGG,2014B,606389,Pass,3001.0,121.0,50.0,0.0,50.0,90.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,35-55,90-100%,N,M,South East Region
GGG,2014B,606602,Fail,47.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,241,1,60,Lower Than A Level,0-35,70-80%,N,F,North Western Region
GGG,2014B,606705,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,N,F,East Midlands Region
GGG,2014B,606707,Distinction,666.0,39.0,35.0,0.0,34.0,80.25,8.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,West Midlands Region
GGG,2014B,606858,Pass,758.0,53.0,49.0,0.0,37.0,83.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,M,North Region
GGG,2014B,607235,Distinction,884.0,49.0,46.0,0.0,51.0,85.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,F,West Midlands Region
GGG,2014B,607530,Pass,433.0,28.0,27.0,0.0,37.0,80.88888888888889,9.0,0.0,241,1,60,Lower Than A Level,35-55,0-10%,N,F,East Midlands Region
GGG,2014B,607536,Pass,720.0,40.0,34.0,0.0,38.0,80.875,8.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,607547,Pass,446.0,39.0,39.0,0.0,50.0,86.33333333333333,9.0,0.0,241,1,60,Lower Than A Level,35-55,60-70%,N,F,West Midlands Region
GGG,2014B,607738,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,London Region
GGG,2014B,607762,Distinction,211.0,13.0,32.0,0.0,36.0,79.0,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,M,West Midlands Region
GGG,2014B,608109,Pass,536.0,43.0,41.0,0.0,37.0,56.25,8.0,0.0,241,0,30,Lower Than A Level,0-35,70-80%,N,F,London Region
GGG,2014B,608221,Fail,164.0,13.0,17.0,0.0,36.0,55.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Region
GGG,2014B,608263,Distinction,1084.0,72.0,56.0,0.0,45.0,82.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,South West Region
GGG,2014B,608292,Pass,1077.0,80.0,52.0,0.0,50.0,77.625,8.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,M,South East Region
GGG,2014B,608596,Pass,322.0,28.0,34.0,0.0,35.0,65.71428571428571,7.0,0.0,241,1,60,Lower Than A Level,0-35,80-90%,N,F,West Midlands Region
GGG,2014B,608628,Fail,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,London Region
GGG,2014B,608649,Withdrawn,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,Y,M,East Midlands Region
GGG,2014B,608907,Pass,478.0,19.0,31.0,0.0,32.0,86.42857142857143,7.0,0.0,241,1,60,Lower Than A Level,35-55,30-40%,N,F,South Region
GGG,2014B,609297,Pass,1158.0,53.0,55.0,0.0,46.0,89.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,80-90%,N,F,South Region
GGG,2014B,609326,Pass,565.0,37.0,31.0,0.0,35.0,69.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,Yorkshire Region
GGG,2014B,609365,Fail,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,West Midlands Region
GGG,2014B,609754,Pass,490.0,32.0,36.0,0.0,49.0,71.33333333333333,9.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,F,East Anglian Region
GGG,2014B,610127,Pass,119.0,7.0,13.0,0.0,15.0,81.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,London Region
GGG,2014B,610336,Fail,1.0,1.0,1.0,0.0,0.0,59.5,2.0,0.0,241,1,60,A Level or Equivalent,35-55,20-30%,N,F,North Western Region
GGG,2014B,610398,Pass,1325.0,71.0,57.0,0.0,49.0,75.25,8.0,0.0,241,1,60,Lower Than A Level,35-55,30-40%,N,F,London Region
GGG,2014B,610461,Fail,102.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,North Region
GGG,2014B,610917,Fail,204.0,20.0,22.0,0.0,2.0,77.0,2.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,F,London Region
GGG,2014B,610967,Fail,317.0,16.0,20.0,0.0,18.0,58.2,5.0,0.0,241,0,30,A Level or Equivalent,0-35,60-70%,N,F,East Midlands Region
GGG,2014B,611195,Pass,440.0,41.0,34.0,0.0,36.0,81.28571428571429,7.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,M,West Midlands Region
GGG,2014B,611351,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,90-100%,N,F,South West Region
GGG,2014B,611489,Distinction,1211.0,58.0,54.0,0.0,50.0,90.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,35-55,80-90%,N,F,North Western Region
GGG,2014B,611496,Distinction,2020.0,97.0,43.0,0.0,43.0,89.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,35-55,50-60%,N,F,North Western Region
GGG,2014B,611534,Fail,53.0,7.0,9.0,0.0,0.0,65.0,1.0,0.0,241,1,60,Lower Than A Level,35-55,20-30%,N,F,London Region
GGG,2014B,611612,Pass,578.0,43.0,41.0,0.0,42.0,65.11111111111111,9.0,0.0,241,0,60,Lower Than A Level,0-35,30-40%,N,F,West Midlands Region
GGG,2014B,611629,Fail,172.0,17.0,17.0,0.0,0.0,84.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,80-90%,Y,F,East Anglian Region
GGG,2014B,611962,Pass,689.0,29.0,53.0,0.0,56.0,87.44444444444444,9.0,0.0,241,0,30,A Level or Equivalent,35-55,50-60%,N,F,South West Region
GGG,2014B,612002,Pass,823.0,45.0,46.0,0.0,50.0,93.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,35-55,50-60%,N,F,South West Region
GGG,2014B,612039,Distinction,428.0,37.0,35.0,0.0,42.0,56.888888888888886,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,612089,Fail,180.0,14.0,18.0,0.0,33.0,54.375,8.0,0.0,241,0,30,Lower Than A Level,0-35,80-90%,N,F,East Midlands Region
GGG,2014B,612149,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,HE Qualification,0-35,80-90%,N,F,Yorkshire Region
GGG,2014B,612207,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,612319,Pass,150.0,10.0,15.0,0.0,36.0,73.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,M,London Region
GGG,2014B,612363,Fail,15.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,East Anglian Region
GGG,2014B,612385,Withdrawn,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,East Midlands Region
GGG,2014B,612459,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,612565,Pass,636.0,45.0,40.0,0.0,42.0,82.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,N,F,South East Region
GGG,2014B,612620,Fail,25.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,90-100%,N,F,South East Region
GGG,2014B,612621,Pass,633.0,31.0,41.0,0.0,43.0,77.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,35-55,90-100%,N,F,East Anglian Region
GGG,2014B,612690,Pass,350.0,24.0,36.0,0.0,42.0,79.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,North Region
GGG,2014B,612709,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,Y,M,South West Region
GGG,2014B,612711,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,South West Region
GGG,2014B,612797,Pass,509.0,31.0,35.0,0.0,32.0,79.0,8.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,612870,Pass,615.0,26.0,47.0,0.0,43.0,64.375,8.0,0.0,241,0,30,A Level or Equivalent,35-55,40-50%,N,F,East Anglian Region
GGG,2014B,612903,Pass,550.0,32.0,39.0,0.0,38.0,91.875,8.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,South West Region
GGG,2014B,612929,Fail,644.0,27.0,41.0,0.0,36.0,71.33333333333333,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,Y,F,London Region
GGG,2014B,613015,Distinction,1473.0,68.0,48.0,0.0,45.0,88.44444444444444,9.0,0.0,241,0,30,A Level or Equivalent,35-55,90-100%,N,F,South Region
GGG,2014B,613039,Fail,149.0,22.0,16.0,0.0,8.0,64.33333333333333,3.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,M,North Region
GGG,2014B,613131,Pass,1045.0,55.0,59.0,0.0,48.0,89.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,East Anglian Region
GGG,2014B,613227,Fail,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,20-30%,N,F,Yorkshire Region
GGG,2014B,613235,Pass,1000.0,68.0,50.0,0.0,56.0,72.375,8.0,0.0,241,0,30,A Level or Equivalent,35-55,0-10%,Y,M,North Western Region
GGG,2014B,613300,Distinction,802.0,59.0,46.0,0.0,50.0,90.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,South West Region
GGG,2014B,613407,Fail,45.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,F,South East Region
GGG,2014B,613611,Fail,148.0,17.0,20.0,0.0,2.0,50.0,2.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,North Western Region
GGG,2014B,613616,Fail,1387.0,73.0,53.0,0.0,49.0,77.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,10-20,Y,M,London Region
GGG,2014B,613639,Fail,90.0,9.0,13.0,0.0,0.0,85.0,2.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,North Western Region
GGG,2014B,613646,Distinction,775.0,47.0,34.0,0.0,44.0,88.16666666666667,6.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,North Western Region
GGG,2014B,613675,Fail,99.0,14.0,17.0,0.0,0.0,65.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,East Anglian Region
GGG,2014B,613683,Pass,328.0,26.0,31.0,0.0,38.0,82.66666666666667,9.0,0.0,241,0,30,A Level or Equivalent,0-35,70-80%,N,F,South Region
GGG,2014B,613691,Pass,2162.0,171.0,56.0,0.0,56.0,82.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,M,East Midlands Region
GGG,2014B,613720,Distinction,653.0,33.0,49.0,0.0,53.0,94.11111111111111,9.0,0.0,241,0,90,Lower Than A Level,0-35,20-30%,N,F,London Region
GGG,2014B,613972,Fail,128.0,10.0,14.0,0.0,7.0,78.75,4.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,South East Region
GGG,2014B,613981,Fail,199.0,19.0,28.0,0.0,26.0,75.57142857142857,7.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Western Region
GGG,2014B,613988,Pass,1371.0,56.0,61.0,0.0,53.0,79.44444444444444,9.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,Y,F,South West Region
GGG,2014B,613993,Fail,60.0,8.0,9.0,0.0,6.0,82.66666666666667,3.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,M,Yorkshire Region
GGG,2014B,614073,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,N,F,South West Region
GGG,2014B,614129,Fail,320.0,17.0,26.0,0.0,31.0,58.0,8.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,Yorkshire Region
GGG,2014B,614142,Fail,77.0,15.0,13.0,0.0,3.0,56.0,2.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Region
GGG,2014B,614162,Pass,511.0,28.0,24.0,0.0,26.0,89.88888888888889,9.0,0.0,241,0,30,A Level or Equivalent,35-55,50-60%,N,M,South Region
GGG,2014B,614204,Fail,241.0,17.0,29.0,0.0,38.0,65.22222222222223,9.0,0.0,241,0,30,A Level or Equivalent,0-35,20-30%,N,F,South West Region
GGG,2014B,614224,Fail,175.0,9.0,9.0,0.0,1.0,80.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,Y,F,West Midlands Region
GGG,2014B,614233,Fail,90.0,9.0,13.0,0.0,1.0,60.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,20-30%,N,F,North Western Region
GGG,2014B,614249,Fail,9.0,2.0,5.0,0.0,0.0,69.0,1.0,0.0,241,0,30,Lower Than A Level,35-55,50-60%,N,F,North Western Region
GGG,2014B,614262,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,10-20,N,F,London Region
GGG,2014B,614398,Distinction,322.0,21.0,40.0,0.0,38.0,76.33333333333333,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,North Western Region
GGG,2014B,614419,Fail,1388.0,63.0,54.0,0.0,64.0,75.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,30-40%,N,F,London Region
GGG,2014B,614424,Distinction,595.0,58.0,36.0,0.0,34.0,89.28571428571429,7.0,0.0,241,0,30,A Level or Equivalent,35-55,20-30%,N,F,Yorkshire Region
GGG,2014B,614571,Pass,605.0,24.0,37.0,0.0,39.0,79.55555555555556,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,614582,Pass,286.0,26.0,30.0,0.0,25.0,82.85714285714286,7.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,East Anglian Region
GGG,2014B,614892,Pass,1309.0,72.0,55.0,0.0,49.0,88.33333333333333,9.0,0.0,241,0,30,Lower Than A Level,35-55,90-100%,N,M,South West Region
GGG,2014B,614893,Pass,1628.0,104.0,55.0,0.0,46.0,85.66666666666667,9.0,0.0,241,0,30,A Level or Equivalent,0-35,50-60%,N,F,South East Region
GGG,2014B,615001,Distinction,628.0,41.0,23.0,0.0,18.0,95.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,Yorkshire Region
GGG,2014B,615078,Distinction,679.0,48.0,36.0,0.0,37.0,87.77777777777777,9.0,0.0,241,0,30,A Level or Equivalent,35-55,50-60%,N,F,South West Region
GGG,2014B,615085,Fail,81.0,8.0,13.0,0.0,0.0,69.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,90-100%,N,F,North Western Region
GGG,2014B,615103,Fail,185.0,19.0,24.0,0.0,40.0,47.11111111111112,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,South East Region
GGG,2014B,615283,Fail,1855.0,70.0,51.0,0.0,50.0,57.55555555555556,9.0,0.0,241,0,30,No Formal quals,0-35,0-10%,N,F,North Western Region
GGG,2014B,615300,Pass,201.0,22.0,29.0,0.0,26.0,76.57142857142857,7.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,Yorkshire Region
GGG,2014B,615327,Pass,536.0,41.0,45.0,0.0,45.0,80.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,West Midlands Region
GGG,2014B,615377,Pass,725.0,38.0,49.0,0.0,32.0,79.88888888888889,9.0,0.0,241,0,30,Lower Than A Level,35-55,60-70%,N,F,South West Region
GGG,2014B,615401,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,Y,M,North Western Region
GGG,2014B,615404,Fail,225.0,19.0,21.0,0.0,7.0,74.0,4.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,Yorkshire Region
GGG,2014B,615425,Pass,375.0,32.0,28.0,0.0,36.0,64.375,8.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,Y,F,South West Region
GGG,2014B,615487,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,90,Lower Than A Level,0-35,30-40%,N,F,South Region
GGG,2014B,616338,Pass,86.0,14.0,11.0,0.0,0.0,73.66666666666667,9.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,M,East Midlands Region
GGG,2014B,616457,Pass,304.0,23.0,20.0,0.0,42.0,90.125,8.0,0.0,241,0,30,A Level or Equivalent,0-35,80-90%,N,F,East Midlands Region
GGG,2014B,616512,Pass,1094.0,59.0,49.0,0.0,36.0,86.625,8.0,0.0,241,0,30,Lower Than A Level,0-35,80-90%,N,F,East Anglian Region
GGG,2014B,616595,Pass,1738.0,88.0,56.0,0.0,18.0,80.88888888888889,9.0,0.0,241,0,30,HE Qualification,35-55,40-50%,N,M,West Midlands Region
GGG,2014B,616629,Pass,1390.0,66.0,64.0,0.0,54.0,73.77777777777777,9.0,0.0,241,0,30,A Level or Equivalent,35-55,60-70%,N,M,London Region
GGG,2014B,616672,Pass,2874.0,200.0,47.0,0.0,51.0,85.77777777777777,9.0,0.0,241,0,90,Lower Than A Level,55<=,80-90%,N,M,East Anglian Region
GGG,2014B,616706,Distinction,1421.0,79.0,51.0,0.0,50.0,91.55555555555556,9.0,0.0,241,0,30,A Level or Equivalent,0-35,40-50%,N,F,East Midlands Region
GGG,2014B,616727,Pass,483.0,43.0,34.0,0.0,51.0,88.44444444444444,9.0,0.0,241,0,30,A Level or Equivalent,0-35,30-40%,N,F,North Region
GGG,2014B,616728,Fail,59.0,10.0,10.0,0.0,3.0,64.0,2.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,North Region
GGG,2014B,616742,Distinction,817.0,66.0,48.0,0.0,63.0,78.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,Y,F,East Anglian Region
GGG,2014B,616851,Pass,3773.0,188.0,46.0,0.0,48.0,87.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,West Midlands Region
GGG,2014B,616866,Pass,291.0,16.0,28.0,0.0,32.0,92.71428571428572,7.0,0.0,241,0,30,A Level or Equivalent,0-35,70-80%,N,F,South West Region
GGG,2014B,617107,Fail,20.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,N,F,South West Region
GGG,2014B,617114,Fail,531.0,18.0,15.0,0.0,0.0,65.0,1.0,0.0,241,0,30,A Level or Equivalent,0-35,20-30%,Y,F,Yorkshire Region
GGG,2014B,617133,Fail,98.0,8.0,10.0,0.0,8.0,82.0,3.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,Y,F,South Region
GGG,2014B,617238,Fail,306.0,16.0,24.0,0.0,17.0,74.8,5.0,0.0,241,0,30,Lower Than A Level,35-55,40-50%,N,F,South West Region
GGG,2014B,617346,Fail,60.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,London Region
GGG,2014B,617347,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,40-50%,N,F,London Region
GGG,2014B,617391,Pass,241.0,11.0,19.0,0.0,39.0,78.22222222222223,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,N,F,South West Region
GGG,2014B,617470,Distinction,352.0,22.0,25.0,0.0,38.0,92.22222222222224,9.0,0.0,241,0,30,A Level or Equivalent,0-35,10-20,N,F,East Anglian Region
GGG,2014B,617578,Distinction,584.0,47.0,32.0,0.0,40.0,85.44444444444444,9.0,0.0,241,0,30,Lower Than A Level,35-55,0-10%,N,F,North Region
GGG,2014B,617611,Fail,368.0,14.0,49.0,0.0,14.0,68.5,4.0,0.0,241,0,30,A Level or Equivalent,35-55,0-10%,N,F,West Midlands Region
GGG,2014B,617700,Distinction,569.0,38.0,38.0,0.0,44.0,90.44444444444444,9.0,0.0,241,0,30,A Level or Equivalent,35-55,30-40%,N,F,South West Region
GGG,2014B,617745,Pass,331.0,20.0,31.0,0.0,44.0,54.22222222222222,9.0,0.0,241,0,60,Lower Than A Level,0-35,0-10%,Y,F,North Western Region
GGG,2014B,617883,Fail,274.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,East Anglian Region
GGG,2014B,617886,Pass,1070.0,84.0,47.0,0.0,53.0,71.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,20-30%,N,F,London Region
GGG,2014B,617889,Fail,81.0,10.0,12.0,0.0,0.0,56.0,1.0,0.0,241,0,30,Lower Than A Level,0-35,0,N,F,South West Region
GGG,2014B,617909,Pass,537.0,46.0,44.0,0.0,50.0,80.11111111111111,9.0,0.0,241,0,30,Lower Than A Level,0-35,60-70%,N,F,South East Region
GGG,2014B,618024,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,30-40%,N,F,East Midlands Region
GGG,2014B,618088,Distinction,1065.0,62.0,51.0,0.0,51.0,91.33333333333331,9.0,0.0,241,0,30,A Level or Equivalent,35-55,70-80%,N,F,London Region
GGG,2014B,618119,Withdrawn,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,241,0,30,A Level or Equivalent,0-35,0-10%,N,F,North Western Region
GGG,2014B,618176,Pass,811.0,47.0,43.0,0.0,39.0,82.77777777777777,9.0,0.0,241,0,30,Lower Than A Level,35-55,70-80%,N,F,North Western Region
GGG,2014B,618244,Pass,876.0,40.0,55.0,0.0,65.0,75.77777777777777,9.0,0.0,241,0,30,A Level or Equivalent,35-55,10-20,N,F,London Region
GGG,2014B,618338,Pass,488.0,28.0,54.0,0.0,32.0,86.11111111111111,9.0,0.0,241,0,30,A Level or Equivalent,0-35,60-70%,N,M,London Region
GGG,2014B,618444,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,HE Qualification,0-35,80-90%,N,F,South Region
GGG,2014B,618579,Pass,1569.0,90.0,41.0,0.0,50.0,70.0,9.0,0.0,241,0,30,Lower Than A Level,0-35,0-10%,Y,F,West Midlands Region
GGG,2014B,618580,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0,30,Lower Than A Level,0-35,50-60%,Y,F,East Anglian Region
GGG,2014B,618621,Pass,297.0,26.0,37.0,0.0,28.0,77.42857142857143,7.0,0.0,241,0,30,Lower Than A Level,35-55,70-80%,N,F,North Region
